post_id,token_symbol,content,user_id,created_at,retweets,replies,likes,conversation_id,in_reply_to_user_id,source,geo,entities,username,sentiment,score
1844120400638169359,,"Let
Me
Cook
🕵️ https://t.co/bN1fLJk1cg",1219599867347120128,2024-10-09T20:59:00+00:00,64,44,189,1844120400638169359,,,,"{""urls"": [{""start"": 15, ""end"": 38, ""url"": ""https://t.co/bN1fLJk1cg"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844120400638169359/photo/1"", ""display_url"": ""pic.x.com/bN1fLJk1cg"", ""media_key"": ""3_1844045014973988864""}]}",gem_detecter,Positive,0.01826183607802591
1844104797810720967,,*The Beast* - alpha today https://t.co/aAoFInLDQ0 https://t.co/Nuiv1cPkRJ,1219599867347120128,2024-10-09T19:57:00+00:00,67,47,168,1844104797810720967,,,,"{""annotations"": [{""start"": 1, ""end"": 9, ""probability"": 0.7531, ""type"": ""Other"", ""normalized_text"": ""The Beast""}], ""urls"": [{""start"": 26, ""end"": 49, ""url"": ""https://t.co/aAoFInLDQ0"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844104797810720967/photo/1"", ""display_url"": ""pic.x.com/aAoFInLDQ0"", ""media_key"": ""3_1844044341981130752""}, {""start"": 50, ""end"": 73, ""url"": ""https://t.co/Nuiv1cPkRJ"", ""expanded_url"": ""https://twitter.com/gem_detecter/status/1844007909837131837"", ""display_url"": ""x.com/gem_detecter/s\u2026""}]}",gem_detecter,Positive,0.01651497935942382
1844088943559549301,,My Search History today. There are serious alphas right there. https://t.co/PDIR5Nu4EP,1219599867347120128,2024-10-09T18:54:00+00:00,69,66,214,1844088943559549301,,,,"{""urls"": [{""start"": 63, ""end"": 86, ""url"": ""https://t.co/PDIR5Nu4EP"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844088943559549301/photo/1"", ""display_url"": ""pic.x.com/PDIR5Nu4EP"", ""media_key"": ""3_1844043686814121984""}]}",gem_detecter,Positive,0.020580685708967317
1844067806238691330,"RETARDIO, GIGA, NPC, SIGMA, CHUD, ALPHA, STOIC, CHAD","The CultDAO narrative is back. People projects are leading 👇

$GIGA
$NPC
#RETARDIO

These low-caps are following

$SIGMA
$CHUD
$ALPHA
$STOIC 
$CHAD

Grab a nice bag and wait for Mr Money to call you out 🕵️‍♂️ https://t.co/QH5KHLCkDO",1219599867347120128,2024-10-09T17:30:00+00:00,66,51,218,1844067806238691330,,,,"{""cashtags"": [{""start"": 62, ""end"": 67, ""tag"": ""GIGA""}, {""start"": 68, ""end"": 72, ""tag"": ""NPC""}, {""start"": 114, ""end"": 120, ""tag"": ""SIGMA""}, {""start"": 121, ""end"": 126, ""tag"": ""CHUD""}, {""start"": 127, ""end"": 133, ""tag"": ""ALPHA""}, {""start"": 134, ""end"": 140, ""tag"": ""STOIC""}, {""start"": 142, ""end"": 147, ""tag"": ""CHAD""}], ""hashtags"": [{""start"": 73, ""end"": 82, ""tag"": ""RETARDIO""}], ""annotations"": [{""start"": 4, ""end"": 10, ""probability"": 0.5452, ""type"": ""Other"", ""normalized_text"": ""CultDAO""}, {""start"": 63, ""end"": 66, ""probability"": 0.4397, ""type"": ""Organization"", ""normalized_text"": ""GIGA""}, {""start"": 69, ""end"": 71, ""probability"": 0.548, ""type"": ""Organization"", ""normalized_text"": ""NPC""}, {""start"": 115, ""end"": 119, ""probability"": 0.4549, ""type"": ""Organization"", ""normalized_text"": ""SIGMA""}, {""start"": 122, ""end"": 125, ""probability"": 0.3732, ""type"": ""Organization"", ""normalized_text"": ""CHUD""}, {""start"": 128, ""end"": 132, ""probability"": 0.4779, ""type"": ""Other"", ""normalized_text"": ""ALPHA""}, {""start"": 135, ""end"": 139, ""probability"": 0.3264, ""type"": ""Organization"", ""normalized_text"": ""STOIC""}, {""start"": 143, ""end"": 146, ""probability"": 0.4318, ""type"": ""Other"", ""normalized_text"": ""CHAD""}, {""start"": 178, ""end"": 185, ""probability"": 0.5532, ""type"": ""Other"", ""normalized_text"": ""Mr Money""}], ""urls"": [{""start"": 209, ""end"": 232, ""url"": ""https://t.co/QH5KHLCkDO"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844067806238691330/photo/1"", ""display_url"": ""pic.x.com/QH5KHLCkDO"", ""media_key"": ""3_1844039507521503233""}]}",gem_detecter,Positive,0.02084563047057391
1844052201259540669,HIPPO,"You’ve got 3 times to buy $HIPPO at the accumulate zone before it broke out

You’ll miss it again if you never learn it

Good luck &amp; cry later💧 https://t.co/vXyIvIbaJ9",1219599867347120128,2024-10-09T16:28:00+00:00,116,142,271,1844052201259540669,,,,"{""cashtags"": [{""start"": 26, ""end"": 32, ""tag"": ""HIPPO""}], ""annotations"": [{""start"": 27, ""end"": 31, ""probability"": 0.4612, ""type"": ""Other"", ""normalized_text"": ""HIPPO""}], ""urls"": [{""start"": 148, ""end"": 171, ""url"": ""https://t.co/vXyIvIbaJ9"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844052201259540669/photo/1"", ""display_url"": ""pic.x.com/vXyIvIbaJ9"", ""media_key"": ""3_1844036759795245056""}]}",gem_detecter,Positive,0.02686138233715783
1844041172647563367,,@Voss_Smalls Sounds sweet,1219599867347120128,2024-10-09T15:44:10+00:00,0,0,0,1844007909837131837,1.659273326857003e+18,,,"{""mentions"": [{""start"": 0, ""end"": 12, ""username"": ""Voss_Smalls"", ""id"": ""1659273326857003030""}]}",gem_detecter,Positive,0.0
1844041102678212699,,@blockchainbob Grabbed big bag,1219599867347120128,2024-10-09T15:43:54+00:00,0,0,0,1844033768627314788,121214200.0,,,"{""mentions"": [{""start"": 0, ""end"": 14, ""username"": ""blockchainbob"", ""id"": ""121214200""}]}",gem_detecter,Positive,0.0
1844033768627314788,MELO,"I'm so optimistic about $MELO

It smells like ATH is about today  

Bucked up 🕵️‍♂️ https://t.co/WJhdIoEZYs https://t.co/Vvg97WX0WW",1219599867347120128,2024-10-09T15:14:45+00:00,62,44,182,1844033768627314788,,,,"{""cashtags"": [{""start"": 24, ""end"": 29, ""tag"": ""MELO""}], ""annotations"": [{""start"": 25, ""end"": 28, ""probability"": 0.6092, ""type"": ""Organization"", ""normalized_text"": ""MELO""}, {""start"": 46, ""end"": 48, ""probability"": 0.4879, ""type"": ""Organization"", ""normalized_text"": ""ATH""}], ""urls"": [{""start"": 84, ""end"": 107, ""url"": ""https://t.co/WJhdIoEZYs"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844033768627314788/photo/1"", ""display_url"": ""pic.x.com/WJhdIoEZYs"", ""media_key"": ""3_1844033321287974912""}, {""start"": 108, ""end"": 131, ""url"": ""https://t.co/Vvg97WX0WW"", ""expanded_url"": ""https://twitter.com/gem_detecter/status/1843850876131369398"", ""display_url"": ""x.com/gem_detecter/s\u2026""}]}",gem_detecter,Positive,0.017595810100413257
1844007909837131837,ALPHA,"People: ""Bro, please share with us an alpha""
Me: ""This is the $ALPHA"" https://t.co/1MPkSUo0VB",1219599867347120128,2024-10-09T13:32:00+00:00,71,47,226,1844007909837131837,,,,"{""cashtags"": [{""start"": 62, ""end"": 68, ""tag"": ""ALPHA""}], ""annotations"": [{""start"": 63, ""end"": 67, ""probability"": 0.552, ""type"": ""Other"", ""normalized_text"": ""ALPHA""}], ""urls"": [{""start"": 70, ""end"": 93, ""url"": ""https://t.co/1MPkSUo0VB"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844007909837131837/photo/1"", ""display_url"": ""pic.x.com/1MPkSUo0VB"", ""media_key"": ""3_1843992599956422656""}]}",gem_detecter,Positive,0.021682568144519822
1843994221042409632,"ALPHA, STOIC","@tikooww Bidding $Alpha today, will add more $STOIC my bro",1219599867347120128,2024-10-09T12:37:36+00:00,0,1,7,1843990464703475803,1.4626926964772864e+18,,,"{""cashtags"": [{""start"": 17, ""end"": 23, ""tag"": ""Alpha""}, {""start"": 45, ""end"": 51, ""tag"": ""STOIC""}], ""annotations"": [{""start"": 18, ""end"": 22, ""probability"": 0.4472, ""type"": ""Other"", ""normalized_text"": ""Alpha""}], ""mentions"": [{""start"": 0, ""end"": 8, ""username"": ""tikooww"", ""id"": ""1462692696477286403""}]}",gem_detecter,Positive,0.0006101990411157925
1843993979370799221,CRAI,"@CryptifyAI $CRAI

Real AI product 🤝",1219599867347120128,2024-10-09T12:36:39+00:00,1,2,9,1843987073851634123,1.8215468695305257e+18,,,"{""cashtags"": [{""start"": 12, ""end"": 17, ""tag"": ""CRAI""}], ""mentions"": [{""start"": 0, ""end"": 11, ""username"": ""CryptifyAI"", ""id"": ""1821546869530525696""}]}",gem_detecter,Positive,0.000812455092540163
1843987975702790496,CRAI,"$CRAI - CHART UPDATE

It got covered by the Detecter's fam, hitting $4M market cap

It shared here the days people do not realize the potential with very low volume, but now it is hitting a higher high every day

$1.6M in liquidity (20% supply locked for 1 year) and 0 taxes

It’s… https://t.co/ymenuREuqV https://t.co/Mqj41ufhRR https://t.co/RZeDNV2NkK",1219599867347120128,2024-10-09T12:12:47+00:00,72,54,198,1843987975702790496,,,,"{""cashtags"": [{""start"": 0, ""end"": 5, ""tag"": ""CRAI""}], ""annotations"": [{""start"": 1, ""end"": 4, ""probability"": 0.4571, ""type"": ""Organization"", ""normalized_text"": ""CRAI""}, {""start"": 44, ""end"": 51, ""probability"": 0.5755, ""type"": ""Organization"", ""normalized_text"": ""Detecter""}], ""urls"": [{""start"": 282, ""end"": 305, ""url"": ""https://t.co/ymenuREuqV"", ""expanded_url"": ""https://x.com/i/web/status/1843987975702790496"", ""display_url"": ""x.com/i/web/status/1\u2026""}, {""start"": 306, ""end"": 329, ""url"": ""https://t.co/Mqj41ufhRR"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843987975702790496/photo/1"", ""display_url"": ""pic.x.com/Mqj41ufhRR"", ""media_key"": ""3_1843987968295587840""}, {""start"": 330, ""end"": 353, ""url"": ""https://t.co/RZeDNV2NkK"", ""expanded_url"": ""https://twitter.com/gem_detecter/status/1843142187594461309"", ""display_url"": ""x.com/gem_detecter/s\u2026""}]}",gem_detecter,Positive,0.019269685448305082
1843973432574165408,,"Am I right to be too optimistic about this project at $2M MC?

Adding more 10+ and sending everything to over $10M

Show me some 👇 https://t.co/1szQ6bry4C",1219599867347120128,2024-10-09T11:15:00+00:00,62,47,189,1843973432574165408,,,,"{""urls"": [{""start"": 131, ""end"": 154, ""url"": ""https://t.co/1szQ6bry4C"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843973432574165408/photo/1"", ""display_url"": ""pic.x.com/1szQ6bry4C"", ""media_key"": ""3_1843949841598312448""}]}",gem_detecter,Positive,0.01820600914152905
1843948443037012452,"SPX6900, PEPE, NEIRO, FWOG, SUNDOG, HIPPO, POPCAT, SPX, GIGA, APU, MAGA, MICHI","Looking back at the market this year and comparing it with 2023, we don't have any meme coin that can compare with $PEPE

Who will be chosen to replace it? My Top 10 👇
- $Neiro
- $FWOG
- $SUNDOG
- $HIPPO
- $POPCAT
- $SPX / #SPX6900 
- $GIGA
- $APU
- $MAGA
- $MICHI https://t.co/qTpChIyH5f",1219599867347120128,2024-10-09T09:35:42+00:00,67,59,190,1843948443037012452,,,,"{""cashtags"": [{""start"": 115, ""end"": 120, ""tag"": ""PEPE""}, {""start"": 170, ""end"": 176, ""tag"": ""Neiro""}, {""start"": 179, ""end"": 184, ""tag"": ""FWOG""}, {""start"": 187, ""end"": 194, ""tag"": ""SUNDOG""}, {""start"": 197, ""end"": 203, ""tag"": ""HIPPO""}, {""start"": 206, ""end"": 213, ""tag"": ""POPCAT""}, {""start"": 216, ""end"": 220, ""tag"": ""SPX""}, {""start"": 235, ""end"": 240, ""tag"": ""GIGA""}, {""start"": 243, ""end"": 247, ""tag"": ""APU""}, {""start"": 250, ""end"": 255, ""tag"": ""MAGA""}, {""start"": 258, ""end"": 264, ""tag"": ""MICHI""}], ""hashtags"": [{""start"": 223, ""end"": 231, ""tag"": ""SPX6900""}], ""annotations"": [{""start"": 116, ""end"": 119, ""probability"": 0.4328, ""type"": ""Organization"", ""normalized_text"": ""PEPE""}, {""start"": 171, ""end"": 175, ""probability"": 0.5299, ""type"": ""Organization"", ""normalized_text"": ""Neiro""}, {""start"": 180, ""end"": 183, ""probability"": 0.4286, ""type"": ""Other"", ""normalized_text"": ""FWOG""}, {""start"": 188, ""end"": 193, ""probability"": 0.5654, ""type"": ""Other"", ""normalized_text"": ""SUNDOG""}, {""start"": 198, ""end"": 202, ""probability"": 0.4722, ""type"": ""Other"", ""normalized_text"": ""HIPPO""}, {""start"": 207, ""end"": 212, ""probability"": 0.5538, ""type"": ""Organization"", ""normalized_text"": ""POPCAT""}, {""start"": 217, ""end"": 219, ""probability"": 0.4638, ""type"": ""Other"", ""normalized_text"": ""SPX""}, {""start"": 224, ""end"": 230, ""probability"": 0.5007, ""type"": ""Other"", ""normalized_text"": ""SPX6900""}, {""start"": 236, ""end"": 239, ""probability"": 0.4914, ""type"": ""Organization"", ""normalized_text"": ""GIGA""}, {""start"": 244, ""end"": 246, ""probability"": 0.5842, ""type"": ""Organization"", ""normalized_text"": ""APU""}, {""start"": 251, ""end"": 254, ""probability"": 0.4252, ""type"": ""Other"", ""normalized_text"": ""MAGA""}, {""start"": 259, ""end"": 263, ""probability"": 0.5438, ""type"": ""Other"", ""normalized_text"": ""MICHI""}], ""urls"": [{""start"": 265, ""end"": 288, ""url"": ""https://t.co/qTpChIyH5f"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843948443037012452/photo/1"", ""display_url"": ""pic.x.com/qTpChIyH5f"", ""media_key"": ""3_1843946531889819648""}]}",gem_detecter,Positive,0.01843274777435917
1843903301542355246,,"@kingjamesv6 Yeah 😂 any dev wants more pictures about him, lmk 🤣",1219599867347120128,2024-10-09T06:36:19+00:00,0,1,1,1843902900160110911,1.37346342746155e+18,,,"{""annotations"": [{""start"": 24, ""end"": 26, ""probability"": 0.4357, ""type"": ""Other"", ""normalized_text"": ""dev""}], ""mentions"": [{""start"": 0, ""end"": 12, ""username"": ""kingjamesv6"", ""id"": ""1373463427461550080""}]}",gem_detecter,Positive,8.717129158797036e-05
1843902900160110911,,"His name is ""Cook""🕵️

I'm a cat lover. I think about my cat every time I'm out the door. 

I'll support all CTO cats with love. Who’s in with me? https://t.co/BblsYE1liv",1219599867347120128,2024-10-09T06:34:44+00:00,64,53,186,1843902900160110911,,,,"{""urls"": [{""start"": 146, ""end"": 169, ""url"": ""https://t.co/BblsYE1liv"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843902900160110911/photo/1"", ""display_url"": ""pic.x.com/BblsYE1liv"", ""media_key"": ""3_1843902693624176640""}]}",gem_detecter,Positive,0.018000322203261997
1843850876131369398,MELO,"I've called $MELO at the listing, and it printed numbers with ATH at $8M

Now it is giving new entry seems like the CTO turning in

Melo is the entertainment cat of Billy2k, expect to hit $10M in the medium term

0x0dA2082905583cEdFfFd4847879d0F1Cf3d25C36 https://t.co/CoEWGx33E4",1219599867347120128,2024-10-09T03:08:00+00:00,70,45,204,1843850876131369398,,,,"{""cashtags"": [{""start"": 12, ""end"": 17, ""tag"": ""MELO""}], ""annotations"": [{""start"": 13, ""end"": 16, ""probability"": 0.5438, ""type"": ""Organization"", ""normalized_text"": ""MELO""}, {""start"": 132, ""end"": 135, ""probability"": 0.3275, ""type"": ""Person"", ""normalized_text"": ""Melo""}, {""start"": 165, ""end"": 171, ""probability"": 0.6345, ""type"": ""Other"", ""normalized_text"": ""Billy2k""}], ""urls"": [{""start"": 256, ""end"": 279, ""url"": ""https://t.co/CoEWGx33E4"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843850876131369398/photo/1"", ""display_url"": ""pic.x.com/CoEWGx33E4"", ""media_key"": ""3_1843850870611685378""}]}",gem_detecter,Positive,0.019736886261336045
1843784267727548826,,"The break-out structure is clear. It’s ready for the leg up!

See you at $250M tomorrow

Good night, Kings 👑 https://t.co/jJn4ehR4cT https://t.co/f3xaeLYpEX",1219599867347120128,2024-10-08T22:43:19+00:00,101,116,249,1843784267727548826,,,,"{""urls"": [{""start"": 109, ""end"": 132, ""url"": ""https://t.co/jJn4ehR4cT"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843784267727548826/photo/1"", ""display_url"": ""pic.x.com/jJn4ehR4cT"", ""media_key"": ""3_1843783814952480768""}, {""start"": 133, ""end"": 156, ""url"": ""https://t.co/f3xaeLYpEX"", ""expanded_url"": ""https://twitter.com/gem_detecter/status/1843779595872682392"", ""display_url"": ""x.com/gem_detecter/s\u2026""}]}",gem_detecter,Positive,0.024524911898496034
1843779595872682392,"SUI, HIPPO, SUNDOG","Can you find a mascot of $SUI except $HIPPO?

Like $SUNDOG, it is already set

Send it all to $1B https://t.co/VWxxaiSya4",1219599867347120128,2024-10-08T22:24:46+00:00,79,80,207,1843779595872682392,,,,"{""cashtags"": [{""start"": 25, ""end"": 29, ""tag"": ""SUI""}, {""start"": 37, ""end"": 43, ""tag"": ""HIPPO""}, {""start"": 51, ""end"": 58, ""tag"": ""SUNDOG""}], ""annotations"": [{""start"": 26, ""end"": 28, ""probability"": 0.3809, ""type"": ""Organization"", ""normalized_text"": ""SUI""}, {""start"": 38, ""end"": 42, ""probability"": 0.5723, ""type"": ""Other"", ""normalized_text"": ""HIPPO""}, {""start"": 52, ""end"": 57, ""probability"": 0.6877, ""type"": ""Other"", ""normalized_text"": ""SUNDOG""}], ""urls"": [{""start"": 98, ""end"": 121, ""url"": ""https://t.co/VWxxaiSya4"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843779595872682392/photo/1"", ""display_url"": ""pic.x.com/VWxxaiSya4"", ""media_key"": ""16_1843779583453364224""}]}",gem_detecter,Positive,0.020249621350335822
1843657916743901557,CATE,"I'm not a $CATE supporter, just a holder who bought a bag yesterday

I agree that they don't deserve to have this issue. It's web3, and they don't claim to be any untrue socials but only a name, which you can find 100+ same names on the market

Please fix it ASAP @Uniswap https://t.co/uuRDT1EtEg",1219599867347120128,2024-10-08T14:21:15+00:00,169,146,318,1843657916743901557,,,,"{""cashtags"": [{""start"": 10, ""end"": 15, ""tag"": ""CATE""}], ""annotations"": [{""start"": 11, ""end"": 14, ""probability"": 0.6606, ""type"": ""Other"", ""normalized_text"": ""CATE""}, {""start"": 126, ""end"": 129, ""probability"": 0.5027, ""type"": ""Other"", ""normalized_text"": ""web3""}], ""urls"": [{""start"": 273, ""end"": 296, ""url"": ""https://t.co/uuRDT1EtEg"", ""expanded_url"": ""https://twitter.com/cateonethereum/status/1843397424259518746"", ""display_url"": ""x.com/cateonethereum\u2026""}], ""mentions"": [{""start"": 264, ""end"": 272, ""username"": ""Uniswap"", ""id"": ""984188226826010624""}]}",gem_detecter,Positive,0.03243784685895922
1843635464559067486,,@dippy_eth gem community alert 🚨🚨,1219599867347120128,2024-10-08T12:52:02+00:00,0,0,0,1843629214052065673,1.3877964282574316e+18,,,"{""mentions"": [{""start"": 0, ""end"": 10, ""username"": ""dippy_eth"", ""id"": ""1387796428257431557""}]}",gem_detecter,Positive,0.0
1843629214052065673,SUNDOG,"He aped it again 🤣

$SUNDOG is the FOMOed dog on TRON

Learn how the big boys play with it 💪

$1B is the target! Send it HIGHER! https://t.co/Sn58IsYGH6 https://t.co/0J4f4s0EyF",1219599867347120128,2024-10-08T12:27:12+00:00,143,168,308,1843629214052065673,,,,"{""cashtags"": [{""start"": 20, ""end"": 27, ""tag"": ""SUNDOG""}], ""annotations"": [{""start"": 21, ""end"": 26, ""probability"": 0.6991, ""type"": ""Other"", ""normalized_text"": ""SUNDOG""}, {""start"": 49, ""end"": 52, ""probability"": 0.8103, ""type"": ""Other"", ""normalized_text"": ""TRON""}], ""urls"": [{""start"": 129, ""end"": 152, ""url"": ""https://t.co/Sn58IsYGH6"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843629214052065673/photo/1"", ""display_url"": ""pic.x.com/Sn58IsYGH6"", ""media_key"": ""3_1843628908304011264""}, {""start"": 153, ""end"": 176, ""url"": ""https://t.co/0J4f4s0EyF"", ""expanded_url"": ""https://twitter.com/gem_detecter/status/1843622662477902004"", ""display_url"": ""x.com/gem_detecter/s\u2026""}]}",gem_detecter,Positive,0.03084038376862034
1843622662477902004,SUNDOG,"The best movie I've seen today 🤣

Will you buy $500k worth of $SUNDOG again? @tydollasign https://t.co/Ps5ws9cFvu",1219599867347120128,2024-10-08T12:01:10+00:00,100,127,268,1843622662477902004,,,,"{""cashtags"": [{""start"": 62, ""end"": 69, ""tag"": ""SUNDOG""}], ""annotations"": [{""start"": 63, ""end"": 68, ""probability"": 0.708, ""type"": ""Other"", ""normalized_text"": ""SUNDOG""}], ""urls"": [{""start"": 90, ""end"": 113, ""url"": ""https://t.co/Ps5ws9cFvu"", ""expanded_url"": ""https://twitter.com/justinsuntron/status/1843620137838256589"", ""display_url"": ""x.com/justinsuntron/\u2026""}], ""mentions"": [{""start"": 77, ""end"": 89, ""username"": ""tydollasign"", ""id"": ""25932445""}]}",gem_detecter,Positive,0.026153252970419042
1843595062879682848,,"The message to who's saying me calling a token on top will have to buy at a higher top

Do you really think a token valued at $2B is operating at $160M?

There was a nearly $50M trading volume today. Fuds only make me more bullish on the real Moodeng! https://t.co/gENQpmBoTr",1219599867347120128,2024-10-08T10:11:29+00:00,92,97,219,1843595062879682848,,,,"{""annotations"": [{""start"": 243, ""end"": 249, ""probability"": 0.4401, ""type"": ""Other"", ""normalized_text"": ""Moodeng""}], ""urls"": [{""start"": 252, ""end"": 275, ""url"": ""https://t.co/gENQpmBoTr"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843595062879682848/photo/1"", ""display_url"": ""pic.x.com/gENQpmBoTr"", ""media_key"": ""3_1843594329434271745""}]}",gem_detecter,Positive,0.021658551936621057
1843579335753507119,NEIRO,"The King of CTO - $Neiro is on his way to $1B

Breaking all the rules and opening the new meta-community-owned token

This post is for you to share CTO tokens under the comment section. I’ll grab a bag from a friendly community. https://t.co/WGBJJxv64u",1219599867347120128,2024-10-08T09:09:00+00:00,69,55,180,1843579335753507119,,,,"{""cashtags"": [{""start"": 18, ""end"": 24, ""tag"": ""Neiro""}], ""annotations"": [{""start"": 19, ""end"": 23, ""probability"": 0.2802, ""type"": ""Organization"", ""normalized_text"": ""Neiro""}, {""start"": 148, ""end"": 150, ""probability"": 0.586, ""type"": ""Other"", ""normalized_text"": ""CTO""}], ""urls"": [{""start"": 229, ""end"": 252, ""url"": ""https://t.co/WGBJJxv64u"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843579335753507119/photo/1"", ""display_url"": ""pic.x.com/WGBJJxv64u"", ""media_key"": ""3_1843547011125252096""}]}",gem_detecter,Positive,0.017616861794976325
1843539322588262496,,"I'm calling some dip charts with my private investors. What should I look at?

Only active community projects and quality arts/utilities can go higher.",1219599867347120128,2024-10-08T06:30:00+00:00,63,56,193,1843539322588262496,,,,,gem_detecter,Positive,0.018582607776129363
1843516343427244050,,"People: ""Detecter doesn't call new projects every day""

Quality is over quantity, and I believe people easily miss my early calls here

That's why I have a public channel (link on my bio) where I'll drop my research/ alpha calls. But we have a rule there that you must pay… https://t.co/ZRLDbrMHPE https://t.co/D3VeXt6v9V",1219599867347120128,2024-10-08T04:58:41+00:00,65,44,169,1843516343427244050,,,,"{""urls"": [{""start"": 274, ""end"": 297, ""url"": ""https://t.co/ZRLDbrMHPE"", ""expanded_url"": ""https://x.com/i/web/status/1843516343427244050"", ""display_url"": ""x.com/i/web/status/1\u2026""}, {""start"": 298, ""end"": 321, ""url"": ""https://t.co/D3VeXt6v9V"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843516343427244050/photo/1"", ""display_url"": ""pic.x.com/D3VeXt6v9V"", ""media_key"": ""3_1843515610506113026""}]}",gem_detecter,Positive,0.01654632371451493
1843439327696826741,CATE,"$CATE looks like the bottom is IN. It might go up from here

Donated $100k worth of Cate to Vitalik. Buying this dip with respect 🤝

DOG with E and CAT with E is still the long-term narrative

0xa00453052A36D43A99Ac1ca145DFe4A952cA33B8 https://t.co/m84TO74srq",1219599867347120128,2024-10-07T23:52:39+00:00,94,49,307,1843439327696826741,,,,"{""cashtags"": [{""start"": 0, ""end"": 5, ""tag"": ""CATE""}], ""annotations"": [{""start"": 1, ""end"": 4, ""probability"": 0.4713, ""type"": ""Other"", ""normalized_text"": ""CATE""}, {""start"": 92, ""end"": 98, ""probability"": 0.5255, ""type"": ""Other"", ""normalized_text"": ""Vitalik""}], ""urls"": [{""start"": 236, ""end"": 259, ""url"": ""https://t.co/m84TO74srq"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843439327696826741/photo/1"", ""display_url"": ""pic.x.com/m84TO74srq"", ""media_key"": ""3_1843439317596942336""}]}",gem_detecter,Positive,0.02938545253285931
1843428759673946252,SUNDOG,"HOLYSHIETTTTTT, $500k SINGLE BUG IN THE $SUNDOG CHART FROM A BIG CELEB

The floor won't stay too long. We're ready to break all the highs

You're not bullish enough 😎 https://t.co/0FjeXd4J33",1219599867347120128,2024-10-07T23:10:40+00:00,65,37,209,1843428759673946252,,,,"{""cashtags"": [{""start"": 40, ""end"": 47, ""tag"": ""SUNDOG""}], ""annotations"": [{""start"": 41, ""end"": 46, ""probability"": 0.405, ""type"": ""Other"", ""normalized_text"": ""SUNDOG""}], ""urls"": [{""start"": 167, ""end"": 190, ""url"": ""https://t.co/0FjeXd4J33"", ""expanded_url"": ""https://twitter.com/tydollasign/status/1843421904625119746"", ""display_url"": ""x.com/tydollasign/st\u2026""}]}",gem_detecter,Positive,0.020033175378033747
1843408322382229878,,@eth_ace @CEEJAY_xs @sweeedoyin @GirlAlone_Web3 Keep growing champ,1219599867347120128,2024-10-07T21:49:27+00:00,0,0,1,1843387692282712369,1.7790719861167882e+18,,,"{""mentions"": [{""start"": 0, ""end"": 8, ""username"": ""eth_ace"", ""id"": ""1779071986116788224""}, {""start"": 9, ""end"": 19, ""username"": ""CEEJAY_xs"", ""id"": ""1467824760658833417""}, {""start"": 20, ""end"": 31, ""username"": ""sweeedoyin"", ""id"": ""1077597586943631360""}, {""start"": 32, ""end"": 47, ""username"": ""GirlAlone_Web3"", ""id"": ""1820525140544995328""}]}",gem_detecter,Positive,8.717129158797036e-05
1843303266614231347,SUNDOG,My infinity stone - $SUNDOG https://t.co/KprqFLhdnh https://t.co/w0uVbp47Fw,1219599867347120128,2024-10-07T14:52:00+00:00,158,195,335,1843303266614231347,,,,"{""cashtags"": [{""start"": 20, ""end"": 27, ""tag"": ""SUNDOG""}], ""annotations"": [{""start"": 21, ""end"": 26, ""probability"": 0.5467, ""type"": ""Other"", ""normalized_text"": ""SUNDOG""}], ""urls"": [{""start"": 28, ""end"": 51, ""url"": ""https://t.co/KprqFLhdnh"", ""expanded_url"": ""https://x.com/gem_detecter/status/1843303266614231347/photo/1"", ""display_url"": ""pic.x.com/KprqFLhdnh"", ""media_key"": ""3_1843288208702132225""}, {""start"": 52, ""end"": 75, ""url"": ""https://t.co/w0uVbp47Fw"", ""expanded_url"": ""https://twitter.com/SUNDOG_TRX/status/1843261338078027999"", ""display_url"": ""x.com/SUNDOG_TRX/sta\u2026""}]}",gem_detecter,Positive,0.033612710665221986
1843295571236602178,,@Overdose_AI It's the main reason why they never can make money,1219599867347120128,2024-10-07T14:21:25+00:00,0,1,1,1843292818812379353,1.3335337480721654e+18,,,"{""mentions"": [{""start"": 0, ""end"": 12, ""username"": ""Overdose_AI"", ""id"": ""1333533748072165376""}]}",gem_detecter,Positive,8.717129158797036e-05
